TOWN,TOWN_ID,COUNTY,town_join,treatment_facility_count,peer_recovery_count,ssp_count,harm_reduction_count,has_treatment,has_peer_recovery,has_ssp,has_harm_reduction,service_diversity_score,avg_deaths_2021_2023,avg_ems_incidents_2022_2023,overdose_death_rank,ems_incident_rank,combined_burden_rank_score,overdose_death_burden_pct,ems_burden_pct,combined_burden_pct,access_coverage_pct,recovery_access_gap_score,gap_category,estimated_population,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,EP_NOVEH,EPL_NOVEH,EP_POV150,EPL_POV150,EP_UNEMP,EPL_UNEMP,EP_NOHSDP,EPL_NOHSDP,social_vulnerability_pct,final_priority_score,priority_category,nearest_any_service_distance_miles,services_within_5_miles,services_within_10_miles,service_types_within_5_miles,service_types_within_10_miles,nearest_treatment_distance_miles,nearest_peer_recovery_distance_miles,nearest_ssp_distance_miles,nearest_harm_reduction_distance_miles,nearby_access_coverage_pct,distance_adjusted_priority_score,nearest_service_access_category,anchor_priority_score,anchor_priority_level,access_gap_level,anchor_priority_rank
MILLBURY,186,WORCESTER,MILLBURY,5,0,0,1,1,0,0,1,2,3.333333333333333,58.5,120.0,56.0,176.0,0.6367521367521367,0.8433048433048433,0.74002849002849,0.5,0.370014245014245,Moderate gap,13854.37828089616,0.3290641356670116,0.3527557734284268,0.6244781725817012,0.2998373910316875,0.2013795522139195,5.853764359334958,0.3734820658162143,8.558184835353522,0.2889218603139932,4.983288013684813,0.5213574225425915,6.604097290605258,0.5248906300980034,0.3290641356670116,0.4917726627343394,Lower priority,0.5808398791079367,6,6,2,4,0.5808398791079367,5.011311696762744,5.011311696762744,0.5808398791079367,1.0,0.31965223077732063,Very near,0.31965223077732063,Lower priority,Moderate gap,181
ROCHESTER,250,PLYMOUTH,ROCHESTER,0,0,0,0,0,0,0,0,0,1.3333333333333333,6.0,185.0,232.0,417.0,0.4472934472934473,0.3219373219373219,0.3846153846153846,0.0,0.3846153846153846,Moderate gap,5727.672154594026,0.0502560807268344,0.1607598161868747,0.1915366314910497,0.0094195209476982,0.0822549983432496,3.200094149429116,0.2392034172917171,6.6006191140189445,0.2073319814664929,4.000245077465006,0.4056313224358913,3.100630334862956,0.2570459373346684,0.0502560807268344,0.4039446464333978,Lower priority,6.569410749622907,0,3,0,3,6.569410749622907,8.438156208250383,14.512269849386676,6.569410749622907,0.75,0.29790917674463085,Moderate distance,0.29790917674463085,Lower priority,Moderate gap,200
BERLIN,28,WORCESTER,BERLIN,0,0,0,0,0,0,0,0,0,1.3333333333333333,6.0,185.0,232.0,417.0,0.4472934472934473,0.3219373219373219,0.3846153846153846,0.0,0.3846153846153846,Moderate gap,3515.7699929773544,0.1401704376112641,0.2059936845244567,0.5612276091795918,0.1350246989922688,0.0723815995580724,1.2023977276744122,0.0761757038754389,5.902020052083369,0.1704097552625564,4.7988985330249685,0.5192428371683805,2.302691921439332,0.1797083539645101,0.1401704376112641,0.4385270913889477,Lower priority,4.5604821935069495,1,3,1,3,5.2326228928992045,5.2326228928992045,11.891732872386944,4.5604821935069495,0.75,0.3234137298993489,Near,0.3234137298993489,Lower priority,Moderate gap,179
CHESHIRE,58,BERKSHIRE,CHESHIRE,0,0,0,2,0,0,0,1,1,1.6666666666666667,6.0,174.0,232.0,406.0,0.4928774928774929,0.3219373219373219,0.4074074074074074,0.25,0.3055555555555556,Moderate gap,3238.667352393925,0.4217995674489291,0.3941962084263732,0.6466009349361506,0.171089629235607,0.3641061793962694,3.999843529452295,0.2956882273174536,10.200191106934383,0.3995055393066377,6.199822453370497,0.686276137960777,6.899890652159476,0.5490929840962666,0.4217995674489291,0.4344387567205062,Lower priority,0.3951106325455384,2,4,1,4,9.078295692782948,9.078295692782948,9.078295692782948,0.3951106325455384,1.0,0.28238519186832906,Very near,0.28238519186832906,Lower priority,Moderate gap,207
SHARON,266,NORFOLK,SHARON,0,0,0,1,0,0,0,1,1,1.6666666666666667,10.5,174.0,187.0,361.0,0.4928774928774929,0.4686609686609687,0.4807692307692308,0.25,0.3605769230769231,Moderate gap,18470.29475335527,0.1916995050267882,0.0502362044954743,0.4621615359087546,0.5972745197401772,0.2567477876851775,2.135290467392104,0.1507266326888877,2.135590290436085,0.0409834748394642,3.167516922209068,0.292988182581941,1.9460370414848207,0.1469139069172498,0.1916995050267882,0.4296993407548515,Lower priority,0.3703499246220778,3,4,3,4,4.053873248647368,4.424365668900827,7.621658735635533,0.3703499246220778,1.0,0.27930457149065346,Very near,0.27930457149065346,Lower priority,Moderate gap,209
HOLLISTON,136,MIDDLESEX,HOLLISTON,0,0,0,0,0,0,0,0,0,1.0,6.5,206.0,231.0,437.0,0.386039886039886,0.3447293447293447,0.3653846153846154,0.0,0.3653846153846154,Moderate gap,14900.608387139406,0.1744959889198929,0.2396924577267429,0.1926984537787669,0.262944272352943,0.2743323753979383,3.745608656922017,0.2775712687287913,6.445983667044145,0.2161010911852787,4.735456650298041,0.5088057837140945,3.614410731340069,0.3106610262536621,0.1744959889198929,0.4291427651822686,Lower priority,3.414710699425988,1,3,1,3,5.31624506212663,5.856722654961234,18.763353680925263,3.414710699425988,0.75,0.31649278932192315,Near,0.31649278932192315,Lower priority,Moderate gap,182
WESTWOOD,335,NORFOLK,WESTWOOD,0,0,0,0,0,0,0,0,0,0.3333333333333333,12.0,258.0,176.0,434.0,0.1965811965811965,0.4971509971509971,0.3468660968660969,0.0,0.3468660968660969,Moderate gap,16155.696378546052,0.2371231966251762,0.1262960136411171,0.3972308897443084,0.4409104778853506,0.3425132767685498,3.495559138873742,0.2458131738447923,7.245689486740434,0.2469197152758853,2.761999403005553,0.2338617678527411,3.4806682860814444,0.2912027622392206,0.2371231966251762,0.4291160945558837,Lower priority,2.339367548403571,2,4,2,4,2.339367548403571,5.697147159551014,9.343941857491364,2.900277952425054,1.0,0.2789254614613244,Near,0.2789254614613244,Lower priority,Moderate gap,210
LEICESTER,151,WORCESTER,LEICESTER,1,0,0,1,1,0,0,1,2,2.0,25.0,158.0,108.0,266.0,0.5313390313390314,0.6908831908831908,0.6111111111111112,0.5,0.3055555555555556,Moderate gap,11065.920043259664,0.40283572972164,0.2999500379391016,0.4182404198873213,0.221028024648209,0.5862445566119877,2.7605416389736663,0.1939673546496779,9.201912807574,0.3401000681698545,2.9403005976933083,0.2581609484535285,6.140203173177193,0.5056716505312888,0.40283572972164,0.4286442507482789,Lower priority,0.40436071760934,2,4,2,4,2.7925142598004857,5.933529009803323,5.933529009803323,0.40436071760934,1.0,0.2786187629863813,Very near,0.2786187629863813,Lower priority,Moderate gap,211
WESTON,333,MIDDLESEX,WESTON,1,0,0,0,1,0,0,0,1,0.3333333333333333,27.0,258.0,100.0,358.0,0.1965811965811965,0.7165242165242165,0.4565527065527065,0.25,0.3424145299145299,Moderate gap,11759.576308157122,0.2422574645843512,0.0898395785055855,0.4301164535508224,0.5070403157282173,0.3709522885128595,2.350007785315417,0.1730283636671643,8.156806944141021,0.286277657188784,1.9818473237512848,0.1680677972738087,1.920416788006431,0.1428474493239941,0.2422574645843512,0.4253670057684665,Lower priority,0.0019572867155725,2,3,2,3,0.0019572867155725,8.66156636009018,10.034423998986188,3.089344560054368,0.75,0.31370816675424407,Very near,0.31370816675424407,Lower priority,Moderate gap,185
LAWRENCE,149,ESSEX,LAWRENCE,7,1,1,0,1,1,1,0,3,50.333333333333336,465.5,9.0,8.0,17.0,0.9772079772079773,0.98005698005698,0.9786324786324788,0.75,0.2446581196581196,Lower gap,88047.50469718815,0.9200887725655128,0.9376194138048244,0.8664086131919078,0.9590425114332384,0.7222659797560455,21.493861587345723,0.7378875253252075,33.50359891395365,0.8417927595747148,10.57612432358982,0.8620231214357336,28.485127816022207,0.9243296653651658,0.9200887725655128,0.4697653086725452,Lower priority,0.5389036726246255,3,4,3,4,0.5389036726246255,0.5389036726246255,0.8085186569449199,7.400464742448252,1.0,0.30534745063715435,Very near,0.30534745063715435,Lower priority,Lower gap,189
ERVING,91,FRANKLIN,ERVING,0,0,0,0,0,0,0,0,0,1.0,0.0,206.0,266.0,472.0,0.386039886039886,0.1239316239316239,0.254985754985755,0.0,0.254985754985755,Moderate gap,562.1784507059403,0.5190750030708592,0.6565704567234983,0.4112089892639924,0.150500408039053,0.4651699465724811,3.800088014087057,0.284404058859327,16.79908121975034,0.6386626597147477,6.499450010706447,0.7055267704081137,5.400723740430334,0.4528391052567127,0.5190750030708592,0.387342486538011,Lower priority,6.9791095014003925,0,4,0,4,6.9791095014003925,9.92740658982718,9.92740658982718,6.9791095014003925,1.0,0.25177261624970715,Moderate distance,0.25177261624970715,Lower priority,Moderate gap,223
MASHPEE,172,BARNSTABLE,MASHPEE,1,0,0,1,1,0,0,1,2,5.333333333333333,19.0,84.0,132.0,216.0,0.7549857549857549,0.6239316239316239,0.6894586894586894,0.5,0.3447293447293447,Moderate gap,15185.369288266496,0.3603257349092621,0.4266231629299887,0.398258314654389,0.2312202726256738,0.3134565136438326,5.189869679849065,0.318771410626808,12.415258690348631,0.4702771252511531,4.463487748244578,0.4664856753962154,1.9957366896102,0.1481615948610594,0.3603257349092621,0.4689441992137342,Lower priority,0.3266057363574017,4,4,4,4,0.3266057363574017,4.275420849761222,4.275420849761222,0.3266057363574017,1.0,0.30481372948892727,Very near,0.30481372948892727,Lower priority,Moderate gap,192
MEDWAY,177,NORFOLK,MEDWAY,0,0,0,1,0,0,0,1,1,1.0,16.5,206.0,151.0,357.0,0.386039886039886,0.5683760683760684,0.4772079772079772,0.25,0.3579059829059829,Moderate gap,13164.582667051807,0.1578280519867393,0.1392573998341749,0.2785486254599506,0.3232142109326422,0.2482510168573735,4.751020533335697,0.3296022000148143,8.381003171957529,0.3050905958345138,3.035410833576408,0.2716846895761173,3.535906898455416,0.2862260319343402,0.1578280519867393,0.4143935869824334,Lower priority,0.4043132566116854,1,3,1,3,5.054449549168003,8.884174875008336,20.47844972381441,0.4043132566116854,0.75,0.30561527039954467,Very near,0.30561527039954467,Lower priority,Moderate gap,188
UPTON,303,WORCESTER,UPTON,0,0,0,0,0,0,0,0,0,1.3333333333333333,6.0,185.0,232.0,417.0,0.4472934472934473,0.3219373219373219,0.3846153846153846,0.0,0.3846153846153846,Moderate gap,8037.422207492453,0.188981193972692,0.1550892485123407,0.4701686294320653,0.3791057065315726,0.1619833723244362,0.5002007991449193,0.0333132388767952,3.800495201526383,0.0701236924981149,5.199479908177217,0.5693339833551316,2.29998572430409,0.179498230656982,0.188981193972692,0.4573004592202661,Lower priority,4.337386396866051,3,3,2,3,4.337386396866051,5.262960299194259,11.651864950247177,4.337386396866051,0.75,0.33725908867494625,Near,0.33725908867494625,Moderate priority,Moderate gap,169
PHILLIPSTON,235,WORCESTER,PHILLIPSTON,0,0,0,0,0,0,0,0,0,1.0,6.0,206.0,232.0,438.0,0.386039886039886,0.3219373219373219,0.353988603988604,0.0,0.353988603988604,Moderate gap,1918.0981810921687,0.1676535769711797,0.4564126647238875,0.1180695507159697,0.0075152523101564,0.1915542620630357,2.400937840671346,0.1620310551059741,8.700654539071689,0.324423652687434,9.39937233012588,0.8668512842258193,7.899922468314012,0.600991445015973,0.1676535769711797,0.4133360596543279,Lower priority,4.58376049444215,1,3,1,3,4.58376049444215,7.574657919407074,25.126449632375703,9.018277632174838,0.75,0.30483534399506684,Near,0.30483534399506684,Lower priority,Moderate gap,191
MARION,169,PLYMOUTH,MARION,0,0,0,0,0,0,0,0,0,0.6666666666666666,6.0,228.0,232.0,460.0,0.3119658119658119,0.3219373219373219,0.3169515669515669,0.0,0.3169515669515669,Moderate gap,5304.727050788626,0.441289840307604,0.4079933687583836,0.7049867654871761,0.4121899225326006,0.2548954561310368,4.299960440065834,0.3144971428802456,9.1999197768299,0.3468957240981807,5.399962812011216,0.5974949056841221,3.7999845746407575,0.3289983762317795,0.441289840307604,0.4568190733168687,Lower priority,4.143598115023236,2,3,2,3,4.143598115023236,9.306162222612398,12.852742589453651,4.143598115023236,0.75,0.3369040665711907,Near,0.3369040665711907,Moderate priority,Moderate gap,170
REHOBOTH,247,BRISTOL,REHOBOTH,0,0,0,0,0,0,0,0,0,0.6666666666666666,10.0,228.0,189.0,417.0,0.3119658119658119,0.4487179487179487,0.3803418803418803,0.0,0.3803418803418803,Moderate gap,12615.912266162804,0.0822492256012375,0.3033374384317256,0.2390189398496244,0.0284283572629068,0.058519243898824,2.073049638231437,0.1413021843004387,7.665605980717524,0.2614856111551744,3.553102483504575,0.3534129775949839,5.684373047366073,0.4745859440189292,0.0822492256012375,0.4116247054637185,Lower priority,3.9868883170211538,1,4,1,4,6.565300273549901,8.4948349219613,8.4948349219613,3.9868883170211538,1.0,0.267556058551417,Near,0.267556058551417,Lower priority,Moderate gap,216
CHICOPEE,61,HAMPDEN,CHICOPEE,1,0,1,1,1,0,1,1,3,30.0,317.0,12.0,12.0,24.0,0.9686609686609686,0.9686609686609686,0.9686609686609686,0.75,0.2421652421652421,Lower gap,55442.95332318083,0.6867946659666724,0.7117287241538832,0.7365737728477011,0.5709441014942337,0.455579207122379,10.813684582953591,0.5798841786443589,21.971884837971068,0.6926413493959236,6.119804678730785,0.5639645390951947,13.819180821210225,0.7470151754007133,0.6867946659666724,0.4084830387668579,Lower priority,0.2174737910175323,4,4,4,4,0.2174737910175323,3.302205766941806,2.659601180659362,2.659601180659362,1.0,0.26551397519845765,Very near,0.26551397519845765,Lower priority,Lower gap,217
NORFOLK,208,NORFOLK,NORFOLK,0,0,0,0,0,0,0,0,0,0.6666666666666666,10.0,228.0,189.0,417.0,0.3119658119658119,0.4487179487179487,0.3803418803418803,0.0,0.3803418803418803,Moderate gap,11527.321575013044,0.0715553518862696,0.1414564981610392,0.1207337971201095,0.3286214478201509,0.1292581112842957,0.6701225717279996,0.042647000445018,2.3092905226638845,0.0312854643248865,4.644365220685143,0.4638660619898422,5.7007379270255205,0.4085587191354776,0.0715553518862696,0.407557377426829,Lower priority,3.840827004051215,3,3,3,3,4.319102459984711,4.319102459984711,15.098452575781538,3.840827004051215,0.75,0.3005735658522864,Near,0.3005735658522864,Lower priority,Moderate gap,197
HAMILTON,119,ESSEX,HAMILTON,0,0,0,0,0,0,0,0,0,1.3333333333333333,5.5,185.0,247.0,432.0,0.4472934472934473,0.292022792022792,0.3696581196581197,0.0,0.3696581196581197,Moderate gap,7585.55774519241,0.0881907858214769,0.0828446231352892,0.2491166569703699,0.1021424155810489,0.2609144220997738,3.191108447169264,0.2368833003605206,7.2147039201786844,0.2440280038017472,1.014733058364336,0.0454409017603101,1.552809532015084,0.1054750775132177,0.0881907858214769,0.4022585597160588,Lower priority,3.8320511092518994,5,5,1,4,5.849952958601402,9.481529688543551,9.481529688543551,3.8320511092518994,1.0,0.26146806381543825,Near,0.26146806381543825,Lower priority,Moderate gap,218
LENOX,152,BERKSHIRE,LENOX,0,0,0,2,0,0,0,1,1,0.3333333333333333,10.5,258.0,187.0,445.0,0.1965811965811965,0.4686609686609687,0.3326210826210826,0.25,0.2494658119658119,Lower gap,5082.884335716764,0.565586639274626,0.6207869334889945,0.5649938480767713,0.1255066513917877,0.5410873425705558,9.799591034886516,0.5868772164122534,12.099956698419769,0.4814949311582115,8.999779594126093,0.8487819695132519,5.899858292350725,0.4883885060406686,0.565586639274626,0.3905603421694713,Lower priority,0.5666571975514588,2,4,2,4,2.838772329617983,5.813501733462003,5.813501733462003,0.5666571975514588,1.0,0.2538642224101563,Very near,0.2538642224101563,Lower priority,Lower gap,222
ASHBY,12,MIDDLESEX,ASHBY,0,0,0,0,0,0,0,0,0,0.6666666666666666,7.0,228.0,227.0,455.0,0.3119658119658119,0.3518518518518518,0.3319088319088319,0.0,0.3319088319088319,Moderate gap,3186.9509997770065,0.0640070463613745,0.4218012260703718,0.0709061504042496,0.038106276640404,0.0665070039926187,8.576111189031312e-05,6.06370177756563e-06,7.50005495151369,0.2617026993088797,5.000019325037485,0.5475017599573127,6.4999869792037,0.5315989861462944,0.0640070463613745,0.3531533359005701,Lower priority,6.76928744124656,0,8,0,3,6.76928744124656,6.76928744124656,26.89987706477861,6.76928744124656,0.75,0.2604505852266705,Moderate distance,0.2604505852266705,Lower priority,Moderate gap,219
TRURO,300,BARNSTABLE,TRURO,0,0,0,0,0,0,0,0,0,0.6666666666666666,6.0,228.0,232.0,460.0,0.3119658119658119,0.3219373219373219,0.3169515669515669,0.0,0.3169515669515669,Moderate gap,1627.119659932088,0.1105151522793446,0.1488131643932179,0.131207982711899,0.0012246235663689,0.3578072530381845,4.700293865903193,0.3390162301003868,12.699910419688424,0.5077941393083445,2.7999228105033023,0.2386909347796428,1.9999365013233024,0.147595271296548,0.1105151522793446,0.3519795176383962,Lower priority,6.155483323162082,0,2,0,2,6.155483323162082,27.003560844190275,6.889925856822036,27.003560844190275,0.5,0.29038310205167683,Moderate distance,0.29038310205167683,Lower priority,Moderate gap,201
NEWBURYPORT,206,ESSEX,NEWBURYPORT,1,0,0,1,1,0,0,1,2,4.333333333333333,14.0,104.0,163.0,267.0,0.6994301994301995,0.5341880341880342,0.6168091168091168,0.5,0.3084045584045584,Moderate gap,18354.049775176183,0.3642788718263449,0.3700935851758402,0.5671575172137492,0.1182426279490667,0.3278575383565968,5.1715667239013845,0.3619488077312401,9.389089524716637,0.3462808760936631,5.729456702778249,0.5894240222467535,2.747126194045898,0.2121678570937879,0.3642788718263449,0.420749823006273,Lower priority,0.537195938522104,2,3,2,3,0.537195938522104,11.12792931129032,9.176210578429412,0.537195938522104,0.75,0.31030299446712634,Very near,0.31030299446712634,Lower priority,Moderate gap,186
GILL,106,FRANKLIN,GILL,0,0,0,0,0,0,0,0,0,0.3333333333333333,5.0,258.0,253.0,511.0,0.1965811965811965,0.2692307692307692,0.2329059829059829,0.0,0.2329059829059829,Lower gap,1163.8836108088833,0.4739437788736967,0.5191272470355577,0.3283990906360941,0.1043122500603812,0.6171109743810793,1.9016132536140968,0.132585087996303,14.20082531862232,0.5661087848050635,4.2001903108814265,0.4363252579886665,4.9003842376636655,0.4196252681732437,0.4739437788736967,0.3432903245667371,Lower priority,6.155010841236606,0,10,0,4,6.155010841236606,6.155010841236606,6.155010841236606,6.155010841236606,1.0,0.22313871096837912,Moderate distance,0.22313871096837912,Lower priority,Lower gap,241
BUCKLAND,47,FRANKLIN,BUCKLAND,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,228.0,266.0,494.0,0.3119658119658119,0.1239316239316239,0.2179487179487179,0.0,0.2179487179487179,Lower gap,1566.2363211631491,0.5693970250322562,0.5273003939291843,0.4902963462347202,0.2335953328214873,0.698095508270662,4.999933187094436,0.36099532093525,17.399860329409382,0.6517957843044585,5.500000870439762,0.6074994987473105,3.700032136129238,0.3196018475284926,0.5693970250322562,0.3420480695583122,Lower priority,8.41145632918959,0,10,0,4,8.41145632918959,8.41145632918959,8.41145632918959,8.41145632918959,1.0,0.22233124521290293,Moderate distance,0.22233124521290293,Lower priority,Lower gap,242
COLRAIN,66,FRANKLIN,COLRAIN,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,228.0,266.0,494.0,0.3119658119658119,0.1239316239316239,0.2179487179487179,0.0,0.2179487179487179,Lower gap,1202.9794303943795,0.5468025032155714,0.5912996710236414,0.4482076968461747,0.0999054907125781,0.6320976542948071,1.7001302496034698,0.1205090653420614,13.90025217329286,0.5567053634865121,4.300019960474558,0.4475027854728176,6.899969163889317,0.5490971775496766,0.5468025032155714,0.3371236224957014,Lower priority,7.392910286630723,0,10,0,4,7.392910286630723,7.392910286630723,7.392910286630723,7.392910286630723,1.0,0.2191303546222059,Moderate distance,0.2191303546222059,Lower priority,Lower gap,245
MENDON,179,WORCESTER,MENDON,0,0,0,0,0,0,0,0,0,1.0,7.0,206.0,227.0,433.0,0.386039886039886,0.3518518518518518,0.3689458689458689,0.0,0.3689458689458689,Moderate gap,6239.964545764892,0.1062873830190219,0.202240026823394,0.1893620339256683,0.09988021909926,0.174531761352573,2.603338571931328,0.1766205226072756,10.597376344604092,0.413163832769148,0.902004974659408,0.03893412906416,2.2017882914013027,0.1665674333682001,0.1062873830190219,0.4081601598318043,Lower priority,4.195266458443151,3,3,2,3,4.195266458443151,6.004544840132578,17.316017840607206,4.195266458443151,0.75,0.3010181178759557,Near,0.3010181178759557,Lower priority,Moderate gap,195
WALPOLE,307,NORFOLK,WALPOLE,1,1,0,0,1,1,0,0,2,3.333333333333333,18.5,120.0,135.0,255.0,0.6367521367521367,0.6096866096866097,0.6232193732193732,0.5,0.3116096866096866,Moderate gap,26314.71711616891,0.2999577768486633,0.2503531959877485,0.440232174345103,0.3047779407612656,0.3386820565853701,4.645468604064567,0.3216769262651017,6.892423991097572,0.2094340193863596,4.699498522598203,0.4975892740407965,3.8237854470859327,0.3123932006013059,0.2999577768486633,0.4050794354496368,Lower priority,0.1506227586228941,3,3,3,3,0.1506227586228941,0.1506227586228941,12.000136023383876,4.821117141255544,0.75,0.29874608364410715,Very near,0.29874608364410715,Lower priority,Moderate gap,199
GROVELAND,116,ESSEX,GROVELAND,0,0,0,0,0,0,0,0,0,0.6666666666666666,7.0,228.0,227.0,455.0,0.3119658119658119,0.3518518518518518,0.3319088319088319,0.0,0.3319088319088319,Moderate gap,6741.839438436806,0.0709077762044577,0.1563039643257417,0.3434025941152619,0.0506061127624461,0.0791093907158022,1.9000826132416075,0.1325056441863679,7.599730100623713,0.2698862001264671,3.4000803669201534,0.3250111141945708,5.099824214471398,0.4377839762666129,0.0709077762044577,0.3554437490821063,Lower priority,2.3414060057875417,3,4,3,4,2.3414060057875417,5.166293583362784,3.72212335495218,3.72212335495218,1.0,0.2310384369033691,Near,0.2310384369033691,Lower priority,Moderate gap,231
WILLIAMSTOWN,341,BERKSHIRE,WILLIAMSTOWN,0,0,0,8,0,0,0,1,1,0.6666666666666666,8.0,228.0,218.0,446.0,0.3119658119658119,0.3732193732193732,0.3425925925925925,0.25,0.2569444444444444,Moderate gap,7629.814851843453,0.3822804988918319,0.2780465661166164,0.2879667873525708,0.3436403664865832,0.6152297072353515,7.938437735333895,0.5081568757053229,14.0047124389084,0.542232918427935,1.5270531241822565,0.0869594569847372,2.351333718534249,0.1829323391993141,0.3822804988918319,0.3551692948541513,Lower priority,2.088967160753889,8,8,1,4,7.5899481955099155,7.5899481955099155,7.5899481955099155,2.088967160753889,1.0,0.23086004165519833,Near,0.23086004165519833,Lower priority,Moderate gap,232
NEW BEDFORD,201,BRISTOL,NEW BEDFORD,9,1,0,2,1,1,0,1,3,79.33333333333333,662.5,4.0,6.0,10.0,0.9914529914529916,0.9857549857549858,0.9886039886039886,0.75,0.2471509971509971,Lower gap,100614.99551683383,0.7776730864288216,0.8289871334097911,0.7742996565816611,0.6815433394073416,0.5098854259882116,17.15650725366841,0.6496194171217534,31.35907472715704,0.7867174838188525,7.393147471845968,0.6578688639050057,23.999323950588423,0.8899314911977072,0.7776730864288216,0.4393536759193738,Lower priority,0.985382619015665,3,3,3,3,0.985382619015665,0.985382619015665,10.637743316588578,0.985382619015665,0.75,0.3240233359905382,Very near,0.3240233359905382,Lower priority,Lower gap,178
WINCHESTER,344,MIDDLESEX,WINCHESTER,0,0,0,1,0,0,0,1,1,0.6666666666666666,10.0,228.0,189.0,417.0,0.3119658119658119,0.4487179487179487,0.3803418803418803,0.25,0.2852564102564102,Moderate gap,22806.95333340525,0.2416481206497126,0.1628904639257341,0.4744622022968335,0.4923403106983865,0.2866793784035576,5.656333670860355,0.3230730411141014,5.967005555792628,0.1847898307684474,3.335416645928812,0.312086336279875,2.6091443176853804,0.2123799144060996,0.2416481206497126,0.3541880856981551,Lower priority,0.1406571400573284,3,4,3,4,2.220961099710363,4.658045284997508,6.38509781461722,0.1406571400573284,1.0,0.2302222557038008,Very near,0.2302222557038008,Lower priority,Moderate gap,234
COHASSET,65,NORFOLK,COHASSET,2,0,0,0,1,0,0,0,1,0.3333333333333333,14.5,258.0,161.0,419.0,0.1965811965811965,0.5427350427350427,0.3696581196581196,0.25,0.2772435897435897,Moderate gap,8329.787289161935,0.2666448316582431,0.3241616016279616,0.2624545229566999,0.0931150391465207,0.4012708291572975,5.600799269164886,0.3867652668242476,6.529170770584142,0.209034474354745,3.88165800305177,0.3901996708576888,2.6216110577539107,0.2232523619175629,0.2666448316582431,0.3511691600590961,Lower priority,0.4686521951941158,2,4,1,4,0.4686521951941158,6.537039572047799,9.166042939492272,6.537039572047799,1.0,0.22825995403841248,Very near,0.22825995403841248,Lower priority,Moderate gap,235
CAMBRIDGE,49,MIDDLESEX,CAMBRIDGE,3,0,1,20,1,0,1,1,3,26.0,494.0,17.0,7.0,24.0,0.9544159544159544,0.9829059829059827,0.9686609686609686,0.75,0.2421652421652421,Lower gap,117989.68478437971,0.4416683805017922,0.3839133315479515,0.1507524028383202,0.7270260944526892,0.7627904593753991,34.74007166850259,0.8689895152341154,17.028796507186307,0.5677001326451043,3.325745394760672,0.3137169855611714,4.259567551948637,0.305528411204884,0.4416683805017922,0.3491219724861889,Lower priority,0.3718480241266698,7,7,4,4,0.9392617780750362,2.817767348450635,1.0621189010921583,0.3718480241266698,1.0,0.2269292821160228,Very near,0.2269292821160228,Lower priority,Lower gap,238
OTIS,225,BERKSHIRE,OTIS,0,0,0,0,0,0,0,0,0,0.3333333333333333,2.5,258.0,264.0,522.0,0.1965811965811965,0.2492877492877493,0.2229344729344729,0.0,0.2229344729344729,Lower gap,1019.3981889788124,0.4004996310929548,0.5028011628488448,0.2065060805794441,0.0762007878433454,0.5391927769274278,1.7999895894322056,0.1254992041739331,10.60006237809582,0.4133026678156855,5.299949484542387,0.5836930380841429,9.899883783040409,0.6741934812623058,0.4004996310929548,0.3122196471026316,Lower priority,5.868259079112014,0,1,0,1,14.126424623922,19.092492092790568,18.09299670512808,5.868259079112014,0.25,0.28490042798115134,Moderate distance,0.28490042798115134,Lower priority,Lower gap,203
WEYMOUTH,336,NORFOLK,WEYMOUTH,5,1,0,2,1,1,0,1,3,20.33333333333333,123.5,21.0,25.0,46.0,0.9430199430199432,0.9316239316239316,0.9373219373219374,0.75,0.2343304843304843,Lower gap,57288.71980421015,0.4503298755845727,0.4592795379279139,0.3970134016708524,0.3898198893933326,0.5062461192146528,6.531591820961641,0.4238604717905897,11.71427033474476,0.4068556575208282,4.733433641340965,0.4558946741401325,5.719356756890188,0.4354673174024961,0.4503298755845727,0.339856502184704,Lower priority,1.2631517685984386,4,4,4,4,1.2631517685984386,3.5202414278459666,4.550963920729946,1.3710853615085,1.0,0.2209067264200576,Very near,0.2209067264200576,Lower priority,Lower gap,243
DOUGLAS,77,WORCESTER,DOUGLAS,1,0,0,0,1,0,0,0,1,2.0,6.0,158.0,232.0,390.0,0.5313390313390314,0.3219373219373219,0.4266381766381766,0.25,0.3199786324786325,Moderate gap,9024.205314306324,0.0563615114184757,0.1214689235080152,0.2018566693062516,0.0637472649692021,0.1307162452663811,3.3628993642788725,0.2431637777769554,4.430055990068684,0.0970816041178357,5.748262875689819,0.5784036318982274,1.8054822500969068,0.1377489209836411,0.0563615114184757,0.3380131118267452,Lower priority,0.0409496192654932,2,3,2,3,0.0409496192654932,6.236352779111524,14.708881320176893,4.9953035429408175,0.75,0.2492846699722246,Very near,0.2492846699722246,Lower priority,Moderate gap,224
